Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1138.2,619.07,40.75,23.2044,0.951,7.8172,6.8085,0.4646,6.3203,1068.1309,2.6665,19.2197,2.7302,16.4895,0,0,0,0,0,0,0.0627,10.5989,0.1895,1.4995,0,1.4995,3.2282,545.569,1.5959,7.1285,0,7.1285,1.8421,311.3123,0.5664,3.7851,0.9884,2.7967,2.4924,421.2227,0.3732,3.8843,1.6461,2.2382,18.5584,3136.3711,1.3866,23.9809,15.5914,8.3895,0.119,20.1116,0.1549,0.7273,0,0.7273,0.8239,139.2375,0.1226,1.0608,0.6109,0.4499,13.0851,2211.3779,0.9035,15.4498,11.191,4.2588,102.75,36.6666,0.9604,12.2383,10.4169,0.472,2.7579,3.4634,19.2197,0,0.0025,0.0372,0.7051,0,0.1557,0.2566,1.5459,0,3.0169,1.6681,7.8028,0,1.7349,0.6623,4.6039,0.4404,2.5383,0.4478,3.8843,0.995,16.676,3.4144,24.7896,6.1705,0.1242,0.1636,0.9237,0,0.7847,0.1152,1.0608,0.4329,12.6427,1.5087,16.8299,8.0446,0.2904,0.6949,3.6933,0,0.0043,0.0484,0.7051,0,0.2201,0.2769,1.5459,0,2.8705,1.7043,7.8028,0,1.6606,0.7129,4.6039,0.4404,2.5701,0.4911,3.7371,0.995,15.3722,3.777,24.7896,6.1705,0.1278,0.1695,0.9237,0,0.7576,0.1015,0.9781,0.4329,12.3362,1.7506,16.8299,8.0446,0.3966
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,871.82,618.86,29.25,20.6073,0.8656,6.8851,5.9483,0.4872,3.0411,361.8934,0.8737,5.1247,1.1604,3.9643,0,0,0,0,0,0,0.5759,68.5313,0.3073,1.3059,0,1.3059,3.0889,367.5786,1.4361,6.393,0,6.393,1.6969,201.9288,0.404,3.2661,0.9762,2.2899,2.0278,241.3125,0.394,2.8021,1.1636,1.6384,15.8837,1890.1594,2.0561,20.5513,11.8223,8.7289,0.0147,1.7551,0.0405,0.2633,0,0.2633,0.6468,76.9657,0.0794,0.8914,0.4568,0.4346,10.3536,1232.083,0.853,13.0696,8.5319,4.5377,90.25,34.3297,0.9623,11.4074,10.4671,0.3686,1.0951,1.4825,5.1247,0,0.005,0.0541,0.7347,0,0.7054,0.362,2.1654,0,2.2233,1.5245,6.393,0,1.9271,0.4908,3.3973,0.6781,1.9781,0.405,3.1459,0.9835,15.6164,2.0219,21.0925,11.2838,0.024,0.0659,0.4762,0,0.6963,0.0857,0.9231,0.4568,10.3264,1.2001,13.6092,7.5885,0.1381,0.3461,1.787,0,0.0075,0.066,0.7347,0,0.7691,0.3703,2.1654,0,1.7977,1.3821,4.883,0,2.0403,0.4908,3.3973,0.6781,1.9536,0.4088,3.1459,0.9835,15.4849,1.9961,21.0925,11.2838,0.0285,0.075,0.4762,0,0.7206,0.0779,0.9231,0.5266,10.313,1.3396,13.6092,7.5885,0.3224
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,840.93,620.5,39,24.3256,0.8282,8.9673,5.8544,0.7411,6.5226,1056.6614,2.0202,11.6574,2.516,9.1414,0,0,0,0,0,0,0.2719,44.049,0.3073,1.4878,0,1.4878,3.1839,515.7883,1.9586,7.7605,0,7.7605,4.6063,746.2134,4.1763,16.5858,1.1972,15.3886,2.2897,370.9373,0.7495,4.6338,1.3558,3.278,17.9242,2903.7192,1.535,20.9027,14.2358,6.6669,0.0198,3.2121,0.0562,0.387,0,0.387,0.6641,107.5813,0.1058,0.9047,0.5086,0.3961,12.7499,2065.4844,1.1109,15.4743,10.7177,4.7567,107.5,37.8061,0.9451,13.1255,10.3504,0.6139,2.8275,3.2109,11.6574,0,0.0633,0.4185,5.0637,0,0.4601,0.3507,1.9849,0,2.8823,1.8113,8.1069,0,4.9219,4.4892,17.3524,1.1522,2.364,0.8052,4.6338,1.2265,15.829,2.4398,20.9027,8.9246,0.021,0.0521,0.387,0,0.6787,0.0987,0.9047,0.4669,12.2751,1.1992,15.9719,8.6219,0.6022,0.931,4.208,0,0.1015,0.5264,5.0637,0,0.5734,0.3261,1.9849,0,2.7007,1.6945,8.1069,0,5.112,4.6648,17.3524,1.1522,2.4087,0.8352,4.5201,1.2265,14.5673,1.9707,18.7673,8.9246,0.0217,0.0496,0.307,0,0.6876,0.0933,0.8689,0.4669,11.9891,1.1608,15.9719,8.6219,0.3665
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,941.23,621.22,43,25.4084,0.837,9.444,6.4924,0.6516,3.093,544.3594,0.8792,4.8712,0,4.8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1936,210.0742,0.2616,1.9803,0.5604,1.4199,1.9014,334.6384,0.3165,2.8642,1.1791,1.6851,31.0162,5458.8594,3.8193,38.6581,21.4621,17.196,2.1562,379.4847,0.898,4.7301,0,4.7301,0.2562,45.0932,0.1491,0.7201,0.0733,0.6468,10.7227,1887.1914,1.135,14.9166,8.017,6.8996,110,38.7837,0.919,13.8794,10.2115,0.6051,1.3344,1.5784,4.8712,0,0,0,0,0,0.0521,0.197,1.5383,0,0.7952,1.7038,9.3545,0,1.5915,0.8223,7.8996,0.5115,2.0795,0.4412,3.6985,1.1083,26.2422,6.5543,38.6581,11.7168,1.34,1.1241,4.7301,0,0.4144,0.2229,0.8666,0.0733,11.5892,1.8084,17.9781,8.017,0.1795,0.4996,3.5131,0,0,0,0,0,0.0864,0.2478,1.5383,0,1.3175,2.0312,9.3545,0,1.8527,0.9509,7.8996,0.5115,2.1965,0.4718,3.6985,1.1083,23.1069,6.0683,36.6483,11.7168,0.804,0.9168,3.8611,0,0.5183,0.2013,0.8666,0.1228,12.1583,1.9394,17.9781,8.1157,0.3982
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1383.8,619.55,11.25,12.8359,0.858,5.0278,2.9417,0.8169,1.0048,49.2351,0.8777,2.5128,0,2.5128,0,0,0,0,0,0,0.0001,0.0027,0.0003,0.0016,0,0.0016,0.0004,0.0177,0.0015,0.0073,0,0.0073,1.5206,74.5077,0.165,1.9591,1.235,0.724,1.6794,82.2915,0.1981,2.1882,1.3032,0.885,25.2745,1238.448,3.314,32.536,16.1365,16.3995,1.1135,54.5639,0.7109,2.4231,0,2.4231,0.4421,21.663,0.1115,0.6716,0.312,0.3596,11.464,561.7381,1.2982,14.5624,9.4145,5.1478,55,26.7417,0.9665,9.5877,7.2458,0.6492,0.2583,0.6057,2.5128,0,0.7599,2.3945,14.838,0,0.0781,0.164,0.9411,0,1.3932,2.7727,12.3975,0,1.432,0.5443,3.3032,0,1.6751,0.3322,2.5154,0.9478,21.3231,7.0585,34.3831,7.9632,0.5725,0.6395,2.4231,0,0.551,0.1376,0.9385,0.312,12.3533,3.4344,25.5991,6.699,0.0456,0.2248,2.0237,0,0.9764,2.6765,14.838,0,0.1003,0.1799,0.9411,0,1.7901,3.0293,12.3975,0,1.4067,0.6088,3.3032,0,1.6739,0.3619,2.5154,0.9478,20.1975,7.4342,34.3831,7.9632,0.4184,0.5259,1.9528,0,0.582,0.1285,0.9385,0.3528,12.6067,3.7961,25.5991,6.699,0.2047
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1421.9,621.01,44,23.9391,0.9648,7.9883,6.9952,0.4166,5.3867,980.3738,1.8047,12.7519,2.0855,10.6664,0,0,0,0,0,0,0.1005,18.2847,0.1601,0.7075,0,0.7075,2.7615,502.5869,1.6868,5.325,0,5.325,2.1041,382.9498,0.6249,4.2397,1.0757,3.164,2.2409,407.8502,0.3962,3.5976,1.4499,2.1477,20.212,3678.5815,1.8236,24.5092,14.5832,9.926,0.0813,14.8007,0.1193,0.6143,0,0.6143,0.7913,144.0141,0.116,1.0754,0.6039,0.4715,12.7308,2316.9998,0.8537,15.7199,10.8664,4.8535,111.5,37.9571,0.9725,12.5205,11,0.3689,2.3416,2.8081,12.7519,0,0,0,0,0,0.2666,0.283,1.3101,0,2.3321,1.599,5.325,0,1.8866,0.5913,4.2397,0.7438,2.1848,0.4425,3.6626,0.8051,18.0952,3.44,24.5092,7.7019,0.0673,0.1026,0.6143,0,0.7979,0.1247,1.1313,0.4313,12.3204,1.4215,15.7199,6.4587,0.2502,0.5534,2.8138,0,0,0,0,0,0.3807,0.2927,1.3101,0,2.0372,1.4679,5.2808,0,1.7373,0.5177,3.257,0.7438,2.1462,0.4686,3.6626,0.8051,16.6414,3.5357,23.0725,7.7019,0.0577,0.0884,0.5359,0,0.8024,0.1303,1.1313,0.4313,12.0385,1.6487,15.3396,6.4587,0.3874
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,697.35,621.81,39.25,22.7787,0.9506,8.1089,6.3199,0.6422,5.9011,938.271,1.8893,11.9797,2.5928,9.3868,0,0,0,0,0,0,0.1945,30.9187,0.2854,1.3584,0,1.3584,1.7347,275.8247,1.3225,5.1274,0,5.1274,1.9061,303.0673,0.6027,3.6349,0.8274,2.8075,1.8584,295.4813,0.2912,2.9962,1.1544,1.8418,16.5679,2634.2932,1.8768,20.0834,11.8618,8.2216,0.0218,3.4594,0.06,0.3594,0,0.3594,0.6205,98.6593,0.0821,0.8438,0.4757,0.3682,12.3913,1970.2091,1.389,18.287,9.5303,8.7567,99,35.9716,0.9614,12.4563,10.1493,0.5825,2.5342,3.0285,11.9797,0,0.2742,1.0695,9.7686,0,0.3165,0.3145,1.4176,0,2.1225,1.6167,8.2173,0,1.7203,0.5502,3.6349,0.2755,1.9008,0.3926,3.484,1.1243,14.4694,2.502,20.0834,9.0785,0.0298,0.0716,0.4374,0,0.6629,0.0993,0.9534,0.4757,12.4107,2.2625,20.726,7.9221,0.3129,0.6585,3.4217,0,0.4551,1.3486,9.7686,0,0.397,0.3073,1.4176,0,2.3783,1.7402,8.2173,0,1.5977,0.4757,3.005,0.2755,1.9287,0.4455,3.484,1.1243,13.085,1.8017,18.5929,9.0785,0.0351,0.078,0.4374,0,0.6909,0.0999,0.9534,0.4909,12.4236,2.6906,20.726,7.9221,0.3866
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1085.6,622.08,20.25,19.0339,0.7024,7.5384,4.168,0.8281,0.7036,61.2157,0.37,1.6858,0,1.6858,0.0035,0.3034,0.0186,0.1424,0,0.1424,0.0976,8.4937,0.0948,0.354,0,0.354,5.3176,462.6314,1.2489,8.9351,3.2152,5.72,1.2707,110.5541,0.2283,1.7647,0.8344,0.9303,1.6603,144.4498,0.2563,2.2188,1.1598,1.059,8.7177,758.4365,1.6222,13.3584,6.0702,7.2882,0.1576,13.7117,0.1593,0.6505,0,0.6505,0.5883,51.1808,0.1288,0.913,0.4051,0.5079,10.7879,938.5505,1.9684,15.4289,7.8363,7.5926,74,31.9669,0.91,11.5735,8.7313,0.591,0.3004,0.3857,1.6858,0,0.0681,0.2483,2.2548,0,0.1335,0.1533,0.8654,0,4.8728,1.563,9.7387,1.5885,1.2373,0.3279,2.4951,0.4049,1.7992,0.4869,4.0233,0.7159,9.0358,1.9969,15.1029,3.877,0.2169,0.1832,0.7427,0,0.648,0.1582,0.9677,0.2678,10.5968,1.9829,15.4289,5.3861,0.1333,0.2421,1.2068,0,0.0949,0.291,2.2548,0,0.1484,0.1697,0.8654,0,4.6885,1.6436,9.7387,1.5885,1.2234,0.3608,2.4951,0.4049,1.8567,0.5454,4.0233,0.7159,9.1676,2.1225,15.1029,3.877,0.2414,0.1871,0.7427,0,0.6728,0.1629,0.9677,0.2678,10.5176,1.9881,14.752,5.3861,0.2794
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1337.2,621.74,35.75,22.2268,0.9094,7.6734,6.1181,0.5649,3.9651,586.836,1.3129,8.0534,1.7267,6.3268,8.0193,1186.8604,2.4855,16.0991,4.0106,12.0885,0.0001,0.0129,0.0011,0.0129,0,0.0129,4.2447,628.2219,2.4206,12.9697,0.9029,12.0668,1.7274,255.658,0.5979,2.8519,0,2.8519,1.1862,175.5632,0.3643,2.6868,0.5453,2.1415,9.9958,1479.3826,2.0207,15.3113,6.8596,8.4517,0.3384,50.083,0.2299,1.0844,0,1.0844,0.4209,62.3002,0.1289,0.8427,0.2486,0.5941,23.3376,3453.9702,4.4184,35.7779,17.0237,18.7542,99.5,36.0188,0.9638,12.0928,10.6066,0.4686,1.5875,2.0189,8.0534,0,6.038,3.8935,17.0049,0,0.0541,0.1242,0.7905,0,4.8089,2.8071,15.1304,0,1.431,0.614,2.8811,0,1.6972,0.5898,3.4753,0.5453,12.3358,2.9774,22.3468,6.8596,0.2206,0.2119,1.0844,0,0.5599,0.1585,0.9271,0.2486,19.8197,4.9758,35.7779,10.2867,0.1967,0.4499,2.3889,0,4.879,4.0994,17.0049,0,0.0857,0.1475,0.7905,0,5.1389,2.9653,15.1304,0,1.2576,0.5551,2.8811,0,1.9961,0.4813,3.4753,0.9958,13.7047,2.5675,22.3468,8.5002,0.1517,0.1659,0.8097,0,0.6411,0.1105,0.9271,0.3177,17.7618,4.0486,29.3578,10.2867,0.3605
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,528.74,621.88,42,24.0167,0.915,8.6286,6.8214,0.6126,3.6036,616.2163,1.4423,9.7025,1.4369,8.2656,0,0,0,0,0,0,0.0884,15.1109,0.1508,0.8968,0,0.8968,0.3117,53.297,0.6925,3.7921,0,3.7921,2.5504,436.11,0.4715,3.6739,1.471,2.2029,1.8154,310.4377,0.2274,2.3991,1.3371,1.062,20.7535,3548.855,2.5762,26.4746,12.7672,13.7074,0.1046,17.8846,0.1288,0.5513,0,0.5513,0.7149,122.2559,0.109,0.9555,0.4382,0.5172,13.5623,2319.1499,1.4664,19.3851,10.0248,9.3603,110,37.7778,0.9686,13.1446,11,0.5182,1.5333,1.9142,9.7025,0,0.3949,1.51,13.8256,0,0.1387,0.199,1.159,0,1.8441,3.0912,17.0051,0,1.9134,0.7172,3.6739,0,1.8193,0.3459,3.5849,0.8547,16.5942,4.5742,26.4746,5.2899,0.1009,0.136,0.9079,0,0.7085,0.1181,1.0109,0.3868,13.1031,2.8655,22.3617,6.5574,0.222,0.478,2.1594,0,0.645,1.8889,13.8256,0,0.1706,0.2186,1.159,0,2.8147,3.5901,17.0051,0,1.51,0.5288,2.7221,0,1.8218,0.4037,3.5849,0.8547,13.96,3.4737,23.6591,5.2899,0.0985,0.1407,0.9079,0,0.7043,0.1236,1.0109,0.3868,12.8123,3.4429,22.3617,6.5574,0.3793
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,972.04,623.61,21.75,17.4101,0.9017,6.2356,4.4025,0.7066,6.0842,559.7423,2.4386,11.7529,2.1281,9.6248,0,0,0,0,0,0,0.0275,2.5277,0.0997,0.6771,0,0.6771,4.0258,370.3758,1.5406,7.8575,0,7.8575,1.2016,110.5492,0.3472,2.1698,0.4582,1.7116,2.2737,209.1787,0.2554,2.8449,1.7487,1.0962,18.3867,1691.5732,1.3435,20.5578,15.1526,5.4052,0.2689,24.7422,0.2013,0.7756,0,0.7756,0.6399,58.8678,0.0659,0.8374,0.5342,0.3032,12.349,1136.1055,0.5953,14.3144,11.3444,2.9699,71,30.8007,0.9405,10.7081,8.0892,0.6556,2.3122,3.0428,11.7529,0,0.0055,0.0467,0.4513,0,0.0701,0.1319,0.8206,0,3.5629,1.618,8.0106,0,1.1618,0.3226,2.1698,0.438,2.3304,0.4093,3.6609,1.2843,16.6311,2.5025,20.5578,9.8022,0.2274,0.2183,1.2195,0,0.6434,0.1063,0.8708,0.2743,12.0714,1.0334,14.9599,7.8952,0.5142,0.8995,3.898,0,0.0081,0.0566,0.4513,0,0.0904,0.1405,0.8206,0,3.3423,1.6112,8.0106,0.287,1.1429,0.3094,2.1461,0.438,2.3575,0.4632,3.6609,1.2843,15.7943,2.4955,20.1343,9.8022,0.2075,0.2237,1.2195,0,0.6451,0.1211,0.8708,0.2743,11.9391,1.1649,14.9599,7.8952,0.3022
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,392.13,623.68,22,17.7667,0.8758,6.6639,4.8472,0.6773,1.747,164.2213,0.6201,3.4745,0.5655,2.909,0,0,0,0,0,0,0.0418,3.93,0.0751,0.3262,0,0.3262,2.8126,264.381,0.9859,5.8587,0.8016,5.0571,1.4891,139.9778,0.3031,2.3719,0.8827,1.4892,1.9808,186.1975,0.5136,4.1524,1.2247,2.9277,12.9493,1217.2358,1.8356,16.0114,8.8122,7.1992,0.0747,7.0218,0.1295,0.583,0,0.583,0.7279,68.4263,0.0693,0.881,0.5818,0.2992,12.1148,1138.7867,1.2176,15.6928,10.0874,5.6054,78.25,31.8374,0.9701,11.0781,9.1924,0.5485,0.5663,0.8558,3.4745,0,0.3374,1.3671,11.3694,0,0.1263,0.1945,0.8447,0,4.4663,2.9888,17.0967,0.6415,1.3536,0.4148,2.4645,0,2.2953,0.5974,4.6769,1.213,12.2083,1.8824,16.0114,7.3018,0.0506,0.0928,0.583,0,0.7085,0.1092,0.8998,0.3698,12.3473,2.7398,20.9849,8.1858,0.0618,0.1717,0.7518,0,0.4815,1.6129,11.3694,0,0.1623,0.2174,0.8447,0,5.1729,3.2679,17.0967,0.6415,1.2957,0.4423,2.4645,0,2.4297,0.5809,4.6769,1.213,11.8916,1.8158,15.7757,7.3018,0.0404,0.0696,0.3196,0,0.7001,0.1215,0.8998,0.3698,12.4467,3.1726,20.9849,8.1858,0.2972
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,431.08,623.95,31,22.5235,0.7679,7.9385,5.9853,0.704,1.6982,212.2761,1.0182,5.9869,0.143,5.8439,0.0675,8.4413,0.3796,2.8944,0,2.8944,0.1045,13.0642,0.1225,0.4995,0,0.4995,4.8257,603.2188,1.5112,9.8817,1.438,8.4436,1.7667,220.8332,0.335,2.8243,0.8321,1.9922,2.2825,285.3075,0.4122,3.3598,1.3248,2.0349,14.1085,1763.5656,1.2126,16.6165,10.7623,5.8542,0.0811,10.1336,0.1053,0.6416,0,0.6416,0.7118,88.9707,0.0583,0.8641,0.5846,0.2795,13.9492,1743.6519,1.7888,20.5528,11.0283,9.5245,95,36.0898,0.9166,12.3745,10.4461,0.5409,0.6027,0.9686,5.9869,0,0.603,1.5865,10.3586,0,0.1896,0.247,1.3344,0,5.8651,4.0166,24.4932,0.273,1.5141,0.5098,2.8243,0,2.1753,0.3987,3.3598,1.3248,13.2253,1.67,17.0689,8.0399,0.0729,0.1012,0.6416,0,0.7114,0.0774,0.9059,0.481,13.7746,2.6992,21.492,9.3304,0.076,0.1921,0.9783,0,0.8604,1.8595,10.3586,0,0.2305,0.2795,1.3344,0,6.3647,4.6961,24.4932,0.273,1.3927,0.5348,2.8112,0,2.1237,0.3823,3.3396,1.463,12.8007,1.6952,17.0689,8.0399,0.0689,0.0991,0.5239,0,0.7112,0.0852,0.9059,0.481,13.6907,3.041,21.492,9.3304,0.3301
