Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,767.49,963.31,59.5,28.3959,0.9273,10.0848,7.4908,0.6881,6.3169,1522.3655,2.0313,12.276,2.6148,9.6613,0,0,0,0,0,0,0.0722,17.39,0.2187,1.4519,0,1.4519,0.0994,23.946,0.4224,3.201,0,3.201,1.8624,448.8424,0.4794,3.536,0.9582,2.5778,1.4898,359.0348,0.3557,3.05,0.873,2.1769,19.1479,4614.647,2.3587,24.9787,13.8931,11.0856,0.2815,67.8383,0.3078,1.2805,0,1.2805,0.4219,101.6757,0.1275,0.7509,0.2374,0.5135,11.801,2844.0366,1.6703,17.3623,8.8054,8.5569,134,41.9266,0.9579,14.216,11.8827,0.5104,3.048,3.3073,12.276,0,0.0088,0.0737,0.9141,0,0.2055,0.3072,1.8841,0,0.612,1.1078,5.1317,0,1.8233,0.5236,3.8652,0.7515,1.652,0.4678,3.6683,0.7138,17.0646,5.1618,27.8943,5.8464,0.2334,0.3043,1.5939,0,0.505,0.1435,0.8666,0.2374,11.0155,2.0291,17.3623,6.3768,0.3865,0.8248,3.8162,0,0.016,0.0988,0.9141,0,0.3141,0.3259,1.8841,0,1.0294,1.3019,5.1317,0,1.7915,0.5557,3.8652,0.7515,1.784,0.5058,3.6683,0.7138,15.3684,6.1199,27.8943,5.8464,0.1943,0.2963,1.5939,0,0.5727,0.118,0.8666,0.3191,10.376,2.0728,14.976,6.3768,0.4371
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1350.1,962.94,28.5,19.3135,0.9601,6.718,5.5747,0.5392,6.4119,743.7858,2.4005,14.9552,2.887,12.0682,0,0,0,0,0,0,0.0136,1.5809,0.0598,0.4811,0,0.4811,2.3807,276.164,1.2498,6.1958,0.0219,6.1738,1.7309,200.7818,0.3268,2.7352,0.8187,1.9166,1.9571,227.0262,0.4637,3.4596,1.2533,2.2063,13.5109,1567.2596,1.328,16.8281,9.791,7.0371,0.237,27.4867,0.2468,1.3261,0,1.3261,0.8134,94.3499,0.0632,0.9748,0.688,0.2868,13.7585,1595.988,1.4853,18.435,10.8619,7.5731,85.75,33.2337,0.9756,11.1471,10,0.3952,2.3789,3.2546,14.9552,0,0.0511,0.3492,4.5955,0,0.1395,0.2101,0.9798,0,2.7812,1.5143,9.5152,0,1.6308,0.3347,2.7352,0.6407,2.0607,0.4399,3.5366,1.0043,13.5013,1.5162,18.6433,9.646,0.215,0.227,1.3261,0,0.7721,0.0982,1.0105,0.5046,12.7635,2.1221,19.9565,7.8666,0.327,0.7385,3.662,0,0.0771,0.4269,4.5955,0,0.2035,0.2295,0.9798,0,2.9849,1.5969,9.5152,0,1.5799,0.3278,2.6575,0.6407,2.1135,0.4185,3.5366,1.0043,13.4964,1.6063,18.6433,9.646,0.2039,0.216,1.0411,0,0.7511,0.106,1.0105,0.5046,12.2573,2.2189,19.9565,7.8666,0.3231
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1235.3,963.19,24.75,18.528,0.906,6.4702,4.7806,0.66,6.7204,692.2054,2.4106,16.1831,2.7987,13.3844,0,0,0,0,0,0,0.0114,1.1712,0.0442,0.2355,0,0.2355,2.7026,278.3684,1.0884,5.4418,0.038,5.4038,1.4319,147.4839,0.328,2.6771,0.66,2.0171,1.623,167.1646,0.269,2.3246,1.0447,1.2799,15.5101,1597.5363,2.0168,20.319,12.1687,8.1503,0.2102,21.6515,0.2045,0.9878,0,0.9878,0.521,53.6608,0.0657,0.676,0.3983,0.2777,11.8178,1217.2352,0.8913,15.4517,10.159,5.2927,65.5,30.6053,0.8787,10.5581,8.0754,0.6361,3.3134,3.4666,16.1831,0,0.0418,0.2699,2.7167,0,0.0817,0.1658,0.969,0,3.3082,1.6739,7.6082,0,1.502,0.4402,3.9464,0.3596,1.8068,0.431,3.2901,1.0447,15.779,4.055,28.5668,8.6385,0.3152,0.3788,3.2373,0,0.5909,0.1144,0.9042,0.3372,12.5098,1.7014,18.5654,8.2806,1.1201,1.927,7.315,0,0.0687,0.3438,2.7167,0,0.1269,0.197,0.969,0,3.698,1.8619,7.6082,0,1.5471,0.495,3.9464,0.3596,1.9252,0.4729,3.2901,1.123,15.9522,4.9405,28.5668,8.6385,0.3828,0.4449,3.2373,0,0.6359,0.1166,0.9042,0.3372,12.9552,1.9367,18.5654,8.2806,0.3707
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1434.7,964.53,42.75,25.8591,0.8034,8.6341,7.059,0.5645,3.5747,618.4151,1.2892,8.8419,0.7433,8.0987,0,0,0,0,0,0,0.0072,1.2463,0.0314,0.248,0,0.248,0,0,0,0,0,0,1.6422,284.0921,0.401,2.6101,0.9292,1.6809,1.305,225.7673,0.2096,1.8664,0.8596,1.0067,24.0179,4155.105,3.4476,33.2731,16.8101,16.4631,0.8092,139.9861,0.3829,2.0954,0.0081,2.0873,0.4678,80.9253,0.1007,0.7126,0.287,0.4256,11.8613,2052.0125,1.8906,17.5024,8.5561,8.9463,114.25,38.6878,0.9592,13.0524,11.6259,0.3966,1.5075,1.8431,8.8419,0,0.0023,0.0248,0.3705,0,0.084,0.2356,1.9457,0,0.2501,0.8218,6.0848,0,1.8138,0.5554,4.0573,0.4663,1.3329,0.3512,2.4697,0.3209,21.392,5.5747,36.7004,4.8814,0.6522,0.4142,2.0954,0,0.5583,0.1559,1.0168,0.2094,11.6435,2.3805,18.9424,4.4595,0.2614,0.556,2.4417,0,0.0036,0.0313,0.3705,0,0.1303,0.2877,1.9457,0,0.4009,1.0116,6.0848,0,1.9172,0.6081,4.0573,0.4663,1.3497,0.4133,2.4697,0.3209,19.8091,6.0034,36.7004,4.8814,0.5576,0.4041,2.0427,0,0.6129,0.158,1.0168,0.2094,11.5121,2.6267,18.9424,4.4595,0.3747
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,490.78,964.45,48.75,25.3708,0.9517,8.9248,6.6673,0.6358,11.1379,2205.3091,3.1043,22.3287,4.6145,17.7142,0,0,0,0,0,0,0.0444,8.8008,0.1683,1.1069,0,1.1069,0.9863,195.2959,1.1729,4.2939,0,4.2939,1.6872,334.0585,0.4391,2.9149,0.7403,2.1746,1.4054,278.2732,0.3307,2.9441,0.7656,2.1785,15.6333,3095.3997,1.7139,19.9151,11.9924,7.9227,0.4173,82.6344,0.2806,1.211,0,1.211,0.696,137.8114,0.1327,1.0602,0.472,0.5882,10.9346,2165.0474,0.8829,13.1231,8.6193,4.5038,107.5,38.5646,0.9083,13.2957,10.528,0.6465,5.6434,5.6075,22.3287,0,0,0,0,0,0.1536,0.249,1.6453,0,1.3386,1.321,4.7316,0,1.5847,0.5041,3.0993,0.424,1.5499,0.4642,3.1235,0.4738,14.3072,3.2381,21.528,4.7372,0.3333,0.2597,1.211,0,0.734,0.1353,1.0602,0.3988,10.137,1.7508,13.4555,4.4977,1.0336,1.7554,8.2443,0,0,0,0,0,0.2452,0.2683,1.6453,0,1.6341,1.3675,4.7316,0,1.4987,0.5388,3.0993,0.424,1.6712,0.5226,3.1235,0.4738,13.1946,3.7593,21.528,4.7372,0.2629,0.2176,0.9451,0,0.7658,0.1293,1.0059,0.3988,9.4678,2.0022,13.4555,4.4977,0.4501
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,705.48,963.7,25.75,18.9161,0.9043,6.3053,5.3226,0.3299,4.1181,444.7545,1.749,9.7323,1.6376,8.0947,0,0,0,0,0,0,0.0715,7.7188,0.1619,0.7819,0,0.7819,0.7785,84.0786,0.9426,3.7225,0,3.7225,1.7058,184.2229,0.349,2.5774,0.7803,1.7971,1.4988,161.8757,0.3394,2.47,0.9282,1.5418,14.5191,1568.0591,1.6162,18.0517,10.5511,7.5005,0.2728,29.457,0.2531,0.9562,0,0.9562,0.5978,64.5667,0.1261,0.8382,0.3953,0.4429,11.2052,1210.1567,1.417,15.5329,8.7005,6.8325,81.5,32.6377,0.9615,10.8556,9.3875,0.4141,1.5511,2.1184,9.7323,0,0.0006,0.0104,0.1889,0,0.2093,0.2345,1.0241,0,1.3011,1.181,4.909,0,1.5787,0.4069,2.9618,0.7264,1.5394,0.3692,2.4958,0.7085,13.1285,2.7361,18.3724,6.394,0.2424,0.2332,0.9916,0,0.6222,0.1133,0.8546,0.395,10.362,1.7616,15.5329,5.9424,0.2966,0.6221,2.7264,0,0.0009,0.0127,0.1889,0,0.2767,0.2353,1.0241,0,1.5565,1.2033,4.909,0,1.5167,0.4193,2.9618,0.7264,1.5591,0.3822,2.4958,0.7085,12.4489,2.9117,18.3724,6.394,0.2276,0.2219,0.9916,0,0.6341,0.1047,0.8546,0.395,9.95,1.7694,14.3813,5.9424,0.3141
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,583.11,965.34,33.5,24.5792,0.6968,7.9671,6.7229,0.4394,3.7677,519.9487,1.3157,6.9173,1.4955,5.4218,0,0,0,0,0,0,0.1934,26.6954,0.2785,1.2364,0,1.2364,1.5523,214.2158,1.9381,7.9906,0,7.9906,1.8486,255.1004,0.5465,3.4549,0.6561,2.7988,1.407,194.1636,0.3714,2.2415,0.6934,1.5481,19.1074,2636.823,3.7956,28.5857,13.9592,14.6265,0.4291,59.2125,0.2942,1.6365,0,1.6365,0.4545,62.72,0.13,0.793,0.2358,0.5572,12.5584,1733.0525,2.2512,21.8633,9.1238,12.7394,99.75,36.9443,0.9184,12.3365,10.9576,0.3326,1.4484,1.8891,6.9173,0,0.187,0.8015,6.8731,0,0.2944,0.3541,1.6646,0,2.8566,3.5641,16.699,0,1.7503,0.6118,3.4549,0,1.4561,0.4597,3.0794,0.4511,17.4079,4.38,28.5857,7.9958,0.3851,0.3397,1.8898,0,0.5357,0.1714,1.1019,0.2358,13.0029,2.6925,22.4518,7.3074,0.2452,0.5269,2.4933,0,0.2841,0.9743,6.8731,0,0.3467,0.3775,1.6646,0,3.5332,4.0037,16.699,0,1.6993,0.6381,3.2484,0,1.4815,0.4982,3.0794,0.4511,16.5262,4.4094,27.2114,7.9958,0.3622,0.3594,1.8898,0,0.5778,0.1753,1.1019,0.2594,13.2335,2.872,22.4518,7.3074,0.3305
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,593.12,964.24,17.25,17.576,0.7017,6.5556,3.5362,0.861,0.9993,72.9477,0.4644,2.3775,0.3311,2.0464,0.0211,1.5438,0.0752,0.4337,0,0.4337,0.4307,31.4445,0.2556,1.2562,0,1.2562,3.575,260.9731,1.2421,6.7341,0.6408,6.0934,1.3221,96.5163,0.3357,2.3251,0.4527,1.8724,1.4064,102.6656,0.3976,2.4426,0.6822,1.7603,9.6174,702.0712,1.7586,13.3031,5.3974,7.9056,0.3239,23.6459,0.2644,1.1975,0.0005,1.197,0.4865,35.5128,0.1014,0.7098,0.2984,0.4115,11.4425,835.3043,1.7142,15.4995,7.5665,7.9331,63.5,30.402,0.8633,11.0585,7.3068,0.7624,0.4022,0.5063,2.3775,0,0.0167,0.0653,0.4369,0,0.443,0.3373,2.0073,0,3.0571,1.4278,7.3144,0,1.4487,0.4735,3.8099,0.4527,1.4753,0.4792,2.5605,0.3721,10.6086,2.6713,19.7043,5.3088,0.261,0.2505,1.1975,0,0.556,0.1558,0.9056,0.2747,11.5005,2.2476,18.1377,7.2099,0.1679,0.2787,1.5902,0,0.015,0.0611,0.4369,0,0.4478,0.365,2.0073,0.0001,2.8538,1.4475,7.3144,0,1.4984,0.5099,3.8099,0.5288,1.5024,0.5061,2.5605,0.3721,10.9976,2.8649,19.7043,5.3088,0.2364,0.2411,0.877,0,0.5832,0.1649,0.9056,0.2747,11.5233,2.4288,18.1377,7.2099,0.2689
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1116.8,965.49,42,23.4355,0.961,8.2494,6.5454,0.6244,9.3408,1606.6091,2.7526,17.7803,3.9985,13.7818,0.0328,5.6435,0.1772,1.6579,0,1.6579,0.0012,0.2147,0.0134,0.1751,0,0.1751,1.1213,192.8562,1.106,4.7575,0,4.7575,1.7701,304.4542,0.4075,2.929,0.8414,2.0876,1.7893,307.752,0.3464,2.7746,1.1484,1.6262,17.4308,2998.1035,1.712,21.6098,13.3165,8.2934,0.4555,78.3496,0.2979,1.4115,0,1.4115,0.5364,92.258,0.1749,0.9541,0.2563,0.6977,14.273,2454.9487,2.5677,22.9867,10.3065,12.6802,107.75,37.2148,0.9777,12.704,11,0.4825,3.9758,4.7607,17.7803,0,0.3357,1.1074,8.0936,0,0.0467,0.1111,0.6831,0,1.622,1.2671,5.612,0,1.5422,0.4578,2.9806,0.5664,1.9047,0.4037,3.0956,0.9389,14.9135,3.3947,21.9496,7.5247,0.408,0.2704,1.4115,0,0.6241,0.1487,0.9614,0.2563,13.5994,3.3203,24.2898,7.648,0.4267,0.9763,4.8044,0,0.5361,1.3852,8.0936,0,0.0767,0.1347,0.6831,0,1.9533,1.2599,5.612,0,1.3915,0.4264,2.9806,0.5664,1.9811,0.421,3.0956,0.9389,13.2482,3.2015,21.9496,7.5247,0.3766,0.246,1.0535,0,0.6821,0.0901,0.9614,0.4149,13.1538,3.6731,24.2898,7.648,0.3935
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,659.87,966.33,36.75,23.0562,0.8687,8.0889,6.4801,0.5335,4.2698,661.8223,1.4556,9.2997,1.8767,7.4229,0,0,0,0,0,0,0.0819,12.689,0.2058,1.3441,0,1.3441,0.1783,27.6426,0.6812,4.6617,0,4.6617,1.5982,247.7179,0.4895,2.9763,0.8187,2.1576,1.2296,190.5916,0.2841,2.225,0.4208,1.8042,16.6621,2582.6296,2.6198,24.489,10.3243,14.1648,0.3811,59.0723,0.3127,1.3335,0,1.3335,0.4817,74.6625,0.091,0.75,0.2575,0.4925,10.011,1551.6973,1.4856,13.9613,6.5729,7.3884,91,35.5073,0.907,12.7162,9.2303,0.6907,2.0332,2.2327,9.2997,0,0,0,0,0,0.1683,0.2809,1.5343,0,0.2603,0.6989,4.6617,0,1.6181,0.5289,3.2278,0.4928,1.3895,0.4788,3.6167,0.4208,15.7561,3.3927,24.489,7.0379,0.3193,0.294,1.3335,0,0.5416,0.1277,0.9393,0.2575,9.8802,1.8192,14.5658,5.2179,0.3745,0.7995,3.7455,0,0,0,0,0,0.2325,0.3109,1.5343,0,0.321,0.7072,3.375,0,1.6329,0.5571,3.2278,0.4928,1.508,0.5542,3.6167,0.56,15.0842,3.7338,22.7965,7.0379,0.2734,0.2711,1.1425,0,0.586,0.1329,0.9393,0.2858,9.7832,2.0297,14.5658,5.2179,0.4195
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,472.04,965.85,32.75,22.1808,0.8365,8.4416,4.6891,0.8296,7.0967,958.0526,2.1331,14.8056,2.4816,12.324,0,0,0,0,0,0,0.0052,0.6991,0.0548,0.635,0,0.635,0.0059,0.8017,0.0447,0.3768,0,0.3768,1.9094,257.7743,0.4605,3.088,1.1086,1.9795,1.1636,157.0813,0.2043,1.7281,0.8024,0.9257,21.0287,2838.8699,2.7749,25.8857,15.2409,10.6448,0.7266,98.0857,0.4951,2.0568,0.0083,2.0485,0.4094,55.2679,0.1189,0.7235,0.2274,0.4961,11.1099,1499.839,1.4154,13.8745,8.3849,5.4895,83.75,35.164,0.8511,12.7795,8.7054,0.7682,3.1984,3.5922,14.8056,0,0,0,0,0,0.1049,0.2337,1.1932,0,0.4867,0.9912,4.3183,0,1.7246,0.5896,3.088,0.4345,1.1916,0.3381,2.2632,0.2128,17.4862,5.0656,26.1021,3.2038,0.5502,0.4615,2.0568,0,0.5371,0.1754,0.983,0.1759,9.9969,2.1301,14.8255,3.6159,0.5931,1.2285,5.662,0,0,0,0,0,0.1716,0.2795,1.1932,0,0.808,1.1756,4.3183,0,1.601,0.6335,3.0792,0.4345,1.2103,0.4029,2.2632,0.2128,15.1186,4.8682,26.1021,3.2038,0.4324,0.3971,1.9578,0,0.6225,0.1539,0.983,0.1759,9.253,2.2049,14.8255,3.6159,0.3847
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,805.18,965.86,31.75,20.0931,0.9882,6.7196,6,0.3877,7.9706,1044.1531,3.0256,18.0379,3.3047,14.7332,0.0005,0.0661,0.0052,0.0587,0,0.0587,0.2106,27.5887,0.2293,0.9456,0,0.9456,2.8938,379.0877,1.1903,5.5242,0,5.5242,1.5504,203.0983,0.3587,2.9822,0.8881,2.0941,1.9193,251.4246,0.4573,3.4491,1.2369,2.2122,14.0769,1844.0715,1.3458,17.4611,10.768,6.6931,0.2025,26.5332,0.1984,1.0127,0,1.0127,0.5968,78.186,0.1074,0.7936,0.3963,0.3973,14.415,1888.3688,1.4089,17.5789,10.3771,7.2019,90.5,34.0254,0.9823,11.1475,10,0.3592,3.1626,4.096,18.0379,0,0.0253,0.1244,1.1289,0,0.2907,0.2473,1.0067,0,2.5178,1.2119,6.064,0,1.5608,0.3325,2.9822,0.8589,1.8367,0.456,3.4491,0.8212,12.6431,2.7885,21.0693,7.3705,0.1723,0.1738,1.0127,0,0.6272,0.1049,0.869,0.3963,12.4405,2.6249,19.865,7.2439,0.4709,0.9107,4.225,0,0.0392,0.1537,1.1289,0,0.3355,0.2461,1.0067,0,2.3073,1.1747,6.064,0,1.5666,0.3175,2.4534,0.8589,1.7905,0.4496,3.1349,0.8212,11.8404,3.0551,21.0693,7.3705,0.1553,0.1562,0.8413,0,0.6442,0.0997,0.869,0.4466,11.335,2.4973,19.865,7.2439,0.3438
