Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,348,628.06,15.75,14.2898,0.9692,4.9101,4.2695,0.4183,2.7814,186.355,0.8609,4.197,1.0001,3.197,0.0047,0.3136,0.0318,0.2547,0,0.2547,0.0052,0.3511,0.0193,0.1136,0,0.1136,1.7457,116.9651,1.8061,6.0659,0,6.0659,2.1693,145.3419,0.4362,2.9109,0.9684,1.9425,2.1366,143.1494,0.548,3.2978,0.9129,2.3849,18.3872,1231.9404,2.9827,23.5775,8.6896,14.8878,0.0374,2.5074,0.0677,0.3209,0,0.3209,0.7967,53.3772,0.1591,1.113,0.4072,0.7058,16.2693,1090.0411,2.8733,22.2252,8.8119,13.4132,63.25,28.3836,0.9866,9.5527,8.5,0.3533,0.8138,1.2824,4.197,0,0.2205,0.5659,3.9077,0,0.034,0.0747,0.3705,0,2.5094,2.6213,13.415,0,1.7927,0.5692,2.9109,0.5657,1.9257,0.7636,3.5545,0.3497,15.3068,4.7552,23.5775,4.0784,0.0426,0.0729,0.4185,0,0.7144,0.1996,1.113,0.273,15.1936,5.1425,25.9981,4.1217,0.1051,0.2617,1.2798,0,0.2982,0.6426,3.9077,0,0.0444,0.084,0.3705,0,2.7845,2.8123,13.415,0,1.657,0.5509,2.8036,0.5657,1.8497,0.8156,3.5545,0.3497,14.1972,4.7909,23.4741,4.0784,0.0445,0.0747,0.4185,0,0.6847,0.2047,1.0539,0.273,14.8061,5.7016,25.9981,4.1217,0.2418
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,397.81,629.33,14.5,14.458,0.8717,5.5749,3.1918,0.8305,7.901,481.9619,4.0448,15.8408,1.7616,14.0792,2.2495,137.2196,2.2349,6.8667,0,6.8667,0.0063,0.3866,0.0306,0.23,0,0.23,4.655,283.9575,1.903,8.7424,0.6498,8.0926,2.6703,162.8894,0.5108,3.5094,1.0198,2.4895,1.7649,107.6564,0.3102,2.5125,1.0991,1.4134,15.158,924.6387,2.8873,19.9587,7.8602,12.0985,0.0248,1.5106,0.075,0.3887,0,0.3887,0.8158,49.7652,0.1595,1.1031,0.4398,0.6633,28.264,1724.1025,6.2844,38.2252,13.4588,24.7664,61.5,28.2537,0.9681,10.0623,7.5904,0.6327,2.0777,3.9149,15.8408,0,1.1063,1.6241,6.8667,0,0.0545,0.1176,0.7155,0,3.1876,2.6978,12.0805,0,1.8757,0.6151,3.5094,0.7839,1.5838,0.4554,3.0661,0.7478,13.8202,3.6589,22.2548,6.0078,0.0419,0.0801,0.4036,0,0.6871,0.1843,1.1031,0.2966,18.3225,7.3153,38.2252,7.8936,0.1678,0.4746,3.6725,0,0.7314,1.1469,5.7443,0,0.0703,0.1306,0.7155,0,2.7064,2.7497,12.0805,0,1.6151,0.3767,2.8604,0.7839,1.5244,0.4798,3.0661,0.7478,13.3815,3.7834,22.2548,6.0078,0.0476,0.0811,0.4036,0,0.6449,0.1722,1.0378,0.2966,15.0621,3.8826,26.9231,7.8936,0.2337
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1196.6,630.79,41.25,23.0592,0.9749,8.0604,6.5,0.5526,7.4578,1245.4454,2.3975,16.9002,2.3454,14.5548,0,0,0,0,0,0,0.0113,1.8918,0.0484,0.3882,0,0.3882,2.8908,482.7657,2.6358,9.2755,0,9.2755,2.8874,482.2021,1.1445,5.0291,0.1905,4.8386,2.7325,456.3206,0.3657,3.482,2.037,1.4451,29.4827,4923.6099,3.4635,35.1556,16.5274,18.6282,0.0531,8.8609,0.0856,0.463,0,0.463,0.7522,125.6152,0.1941,1.1553,0.4324,0.723,17.7815,2969.5103,1.5466,20.6065,12.6889,7.9176,103,36.7018,0.9609,12.5921,10.2319,0.5304,3.2545,3.8411,16.9002,0,0,0,0,0,0.0853,0.1465,1.0167,0,2.6043,2.2273,9.2755,0,2.2244,1.2055,5.0291,0.1905,2.2401,0.6185,3.482,0.8688,22.6004,8.0878,35.736,9.0083,0.0693,0.0977,0.5267,0,0.7919,0.1752,1.1832,0.4324,15.01,3.7103,22.3747,7.4097,0.401,0.8353,3.8287,0,0,0,0,0,0.1355,0.1681,1.0167,0,2.4098,1.8819,8.9553,0,1.7743,1.0262,4.6455,0.2332,1.9058,0.5246,3.2718,0.8688,17.9284,6.9043,35.736,9.0083,0.0804,0.1039,0.5267,0,0.8189,0.1559,1.1832,0.5047,13.1286,3.5693,22.3747,7.4097,0.3969
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,720.74,629.14,10.75,11.2817,1,3.8238,3.4123,0.3886,2.1404,92.0386,0.9595,4.2825,0.7114,3.5711,2.1935,94.3223,1.3552,4.6293,0.1189,4.5103,0.0313,1.3447,0.0665,0.2713,0,0.2713,0.5689,24.4648,1.0199,4.0997,0,4.0997,1.2222,52.5545,0.346,2.178,0.8196,1.3585,0.7911,34.0156,0.3055,1.6592,0.4501,1.209,7.5526,324.7619,1.8239,13.6836,5.9019,7.7817,0.0474,2.0392,0.0765,0.2625,0,0.2625,0.4169,17.9272,0.1059,0.6824,0.292,0.3904,10.35,445.0485,2.5174,17.2153,7.5687,9.6466,49.25,24.9301,0.9958,8.1975,7.5,0.3116,0.4983,0.9774,4.2825,0,1.4747,2.021,10.0286,0,0.1254,0.1843,0.7566,0,1.433,1.7388,7.8383,0,1.3317,0.3871,2.3827,0.3295,1.2055,0.5089,2.3941,0.415,9.9044,2.8435,15.813,5.1494,0.0376,0.0769,0.4309,0,0.575,0.1684,0.9558,0.292,11.1637,2.4733,17.7327,7.1468,0.0457,0.129,0.778,0,1.2766,2.13,10.0286,0,0.1513,0.1976,0.7566,0,1.6712,1.821,7.8383,0,1.3619,0.3934,2.3827,0.3295,1.3197,0.4947,2.3941,0.415,10.5526,2.7331,15.813,5.1494,0.0349,0.0771,0.4309,0,0.6186,0.1561,0.9558,0.3011,11.388,2.4213,17.7327,7.1468,0.198
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1100.8,631.35,28.5,20.3161,0.8677,7.3779,5.4881,0.621,6.082,723.7579,2.2487,13.1537,2.8632,10.2905,0.0032,0.3838,0.024,0.2277,0,0.2277,0.0068,0.8068,0.0388,0.3342,0,0.3342,4.9618,590.4532,0.9343,8.4757,2.679,5.7968,1.8146,215.9425,0.5267,3.4786,0.9304,2.5482,2.693,320.4692,0.4011,3.599,1.4949,2.1041,24.6796,2936.8682,3.2885,30.7162,15.8563,14.8599,0.0184,2.1912,0.0591,0.4579,0,0.4579,0.7713,91.787,0.1238,1.0585,0.5683,0.4902,19.2318,2288.5823,3.4957,31.7585,13.6768,18.0817,86.5,33.8795,0.947,11.521,9.9978,0.4747,2.3626,3.0719,13.1537,0,0.4169,2.4877,28.0845,0,0.033,0.0853,0.5254,0,4.1103,2.1483,16.2485,0.1652,1.5187,0.5563,3.4786,0,2.1173,0.6819,3.599,0.7119,18.7898,6.3118,30.7162,7.5681,0.0622,0.1314,0.8775,0,0.7451,0.1474,1.2007,0.3817,16.1555,5.3532,31.7585,7.5201,0.4214,0.8475,4.1888,0,0.6329,3.049,28.0845,0,0.0466,0.0989,0.5254,0,3.6658,2.4499,16.2485,0.1652,1.3642,0.5076,2.9409,0,1.8168,0.6005,3.1174,0.7119,15.7158,5.2369,27.8316,7.5681,0.085,0.1516,0.8775,0,0.7314,0.1569,1.2007,0.3817,14.5499,5.4569,31.57,7.5201,0.3303
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,1155.9,631.3,36.5,21.9858,0.9489,7.423,6.261,0.5665,8.093,1222.0415,3.9511,26.1244,3.1127,23.0116,0.0502,7.5871,0.2525,2.3138,0,2.3138,0.0016,0.236,0.0107,0.1124,0,0.1124,5.0383,760.7865,1.0908,8.0959,2.854,5.2419,1.8637,281.4209,0.3013,2.6864,1.1667,1.5197,2.7232,411.2023,0.3886,3.7185,1.763,1.9556,17.2663,2607.2117,1.1256,20.1856,14.3173,5.8683,0.0549,8.2897,0.0999,0.5444,0,0.5444,1.1078,167.2779,0.1575,1.4902,0.8479,0.6423,19.4614,2938.6753,2.7735,27.7668,15.1768,12.5899,89.25,35.0136,0.9148,11.793,9.619,0.6017,3.7851,4.6111,26.1244,0,0.3708,1.0487,7.1596,0,0.034,0.1134,0.7806,0,4.1677,1.4084,8.0959,0.6277,1.7363,0.4026,2.7955,0.5014,2.4509,0.5475,3.9103,1.3509,15.4726,2.4665,20.1856,9.3275,0.0558,0.1042,0.5734,0,1.0813,0.1977,1.6282,0.6487,18.0191,3.6588,27.7668,9.3687,0.6875,1.5396,6.9891,0,0.6013,1.3119,7.1596,0,0.0573,0.1441,0.7806,0,3.5417,1.2733,6.7608,0.6277,1.6447,0.4403,2.7955,0.5014,2.255,0.562,3.9103,1.3509,14.1829,2.3609,19.051,9.3275,0.0564,0.1075,0.5734,0,1.0622,0.2206,1.6282,0.6487,16.9821,3.8672,26.4736,9.3687,0.4014
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1308.8,631.81,42.5,23.6118,0.9579,8.4862,6.0374,0.6787,8.251,1410.9172,3.2354,23.0356,3.6333,19.4023,0,0,0,0,0,0,0.2092,35.7815,0.3012,1.4593,0,1.4593,7.0568,1206.7198,4.0786,14.5677,0,14.5677,7.4004,1265.4734,2.0346,13.0028,4.0032,8.9997,4.9559,847.4569,1.243,7.421,2.5426,4.8784,35.1663,6013.4302,2.8221,45.1434,30.3366,14.8068,0.2609,44.6143,0.2656,1.1536,0,1.1536,0.6483,110.8576,0.0951,0.8727,0.4921,0.3805,22.7957,3898.0588,2.1682,28.2731,17.4066,10.8665,108.5,37.3398,0.9779,12.9538,10.5096,0.5598,3.483,4.3961,23.0356,0,0,0,0,0,0.2203,0.3469,1.9182,0,2.8342,4.275,14.5677,0,4.796,2.6999,13.0028,0.9321,3.3633,1.5955,7.421,0.8009,31.3388,8.0565,45.9369,10.0777,0.1493,0.2085,1.1536,0,0.6877,0.1167,0.9364,0.3685,18.3232,5.4138,28.2731,6.5026,0.3947,0.8775,4.4462,0,0,0,0,0,0.2274,0.374,1.9182,0,0.0991,0.5498,4.9503,0,3.1091,1.4444,7.4446,0.9321,2.3318,0.6963,4.0249,0.8009,28.8597,9.2879,45.9369,10.0777,0.077,0.1131,0.644,0,0.7132,0.1224,0.9364,0.3685,15.4263,4.8884,25.9554,6.5026,0.3812
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1335.5,631.92,32.75,21.0207,0.9314,7.7087,5.6658,0.6844,10.9955,1473.3971,3.2107,16.971,4.0498,12.9213,19.5845,2624.3193,6.5508,32.2004,7.5074,24.693,0.0015,0.1945,0.0087,0.0777,0,0.0777,6.1757,827.5469,1.8743,9.6762,0.9949,8.6813,0.6718,90.0267,0.6578,2.6982,0,2.6982,1.409,188.8032,0.414,2.6336,0.6397,1.9939,8.0192,1074.5669,0.6234,9.6755,6.2911,3.3844,0.1469,19.6787,0.1494,0.6693,0,0.6693,0.5449,73.0113,0.1714,0.8414,0.294,0.5473,29.3232,3929.3127,5.2171,39.5318,18.1797,21.3521,93.5,34.8742,0.9661,12.2847,9.9521,0.5672,4.2433,5.4512,16.971,0,9.9062,8.5741,32.2004,0,0.0251,0.0615,0.3549,0,4.6675,3.0665,16.7531,0.0017,1.0309,0.6008,2.6982,0,1.3038,0.4445,2.6336,0.5073,9.0905,1.9871,15.6276,4.8772,0.0859,0.1183,0.6693,0,0.5714,0.143,0.8997,0.294,20.8637,8.1281,39.5318,7.366,0.5044,1.0775,5.6657,0,4.5471,3.1286,12.215,0,0.0382,0.0733,0.3549,0,3.8323,3.2754,16.7531,0.0017,1.2298,0.4598,2.6818,0,1.2456,0.4509,2.5452,0.5073,9.6838,2.2221,15.6276,4.8772,0.0522,0.0789,0.3916,0,0.5861,0.1224,0.8997,0.3055,16.1795,5.0947,29.887,7.366,0.3398
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,816.95,631.38,26.25,18.4405,0.9701,6.3611,5.5413,0.3014,13.2754,1433.7416,3.1306,19.186,5.5069,13.6791,8.1207,877.0304,2.287,13.1465,2.3283,10.8182,0.0343,3.7029,0.1151,0.6952,0,0.6952,2.027,218.9135,1.1603,4.5859,0,4.5859,2.3123,249.7318,0.6458,3.6892,0.6066,3.0825,1.1803,127.4739,0.2474,1.8028,0.6317,1.1711,13.5377,1462.0721,4.9044,27.5606,4.7672,22.7935,0.037,3.9978,0.0672,0.3929,0,0.3929,0.5843,63.1058,0.1642,0.8805,0.1781,0.7024,26.9593,2911.6021,5.2672,37.8737,9.8822,27.9916,66.25,30.1584,0.9153,10.1765,8.5569,0.5801,5.97,6.4768,19.186,0,4.3222,3.6815,13.1465,0,0.0939,0.1617,0.7404,0,1.6217,1.3802,5.387,0,1.8386,0.7305,3.6892,0.4696,1.1722,0.4323,2.299,0.1921,11.6187,5.076,28.9642,3.2072,0.0407,0.0724,0.5157,0,0.5283,0.16,0.8805,0.1585,19.4596,8.5213,37.8737,4.0972,1.0694,1.8762,8.4331,0,1.7742,1.7122,7.6987,0,0.1338,0.176,0.7404,0,1.3498,1.4509,5.387,0,1.5208,0.6015,3.1404,0.4696,1.1668,0.5215,2.299,0.1921,10.3314,4.7874,28.9642,3.2072,0.0432,0.0758,0.5157,0,0.4907,0.146,0.8084,0.1585,14.4288,6.2961,31.1151,4.0972,0.3796
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,671.37,633.26,37.25,22.687,0.9095,7.93,6.5757,0.4083,8.5275,1304.7144,1.8198,12.6775,3.7203,8.9572,0.0002,0.0249,0.002,0.0249,0,0.0249,0.0462,7.0689,0.129,0.7808,0,0.7808,0.2818,43.1179,0.5745,2.6672,0,2.6672,2.1365,326.8891,0.5171,3.7034,0.9073,2.7962,1.8525,283.4337,0.2741,2.4624,1.2074,1.255,22.2836,3409.3943,4.4257,35.8024,9.9607,25.8416,0.0146,2.2388,0.0572,0.6096,0,0.6096,0.5925,90.6547,0.1353,0.9831,0.3369,0.6462,16.0904,2461.8372,2.7905,25.4815,11.666,13.8156,89.5,34.3051,0.9557,12.307,9.3506,0.6217,4.3209,4.0358,12.6775,0,0.0428,0.1485,0.875,0,0.0883,0.1484,0.7808,0,0.3162,0.6306,4.4705,0,1.8122,0.6703,4.2613,0.438,1.6663,0.4422,2.5872,0.3516,17.8041,7.1395,36.0542,2.872,0.0422,0.101,0.7642,0,0.5754,0.1623,0.9831,0.1859,13.4741,4.2766,25.6205,3.9211,1.1965,1.7238,7.6999,0,0.0745,0.1902,0.875,0,0.1195,0.1544,0.698,0,0.3417,0.6695,4.4705,0,1.5712,0.6705,4.2613,0.438,1.5279,0.4906,2.5872,0.3516,14.4771,6.9565,36.0542,2.872,0.0627,0.12,0.7642,0,0.5626,0.179,0.8406,0.1859,11.5308,4.1548,25.6205,3.9211,0.4253
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,964.59,633.09,31.75,20.8649,0.9165,7.2856,5.6807,0.59,10.9806,1438.4559,3.091,20.3159,5.1066,15.2093,0.0001,0.0185,0.0016,0.0185,0,0.0185,0.0055,0.7153,0.037,0.3359,0,0.3359,5.4406,712.7129,3.0347,10.2327,0,10.2327,2.7288,357.4685,1.4655,6.2462,0.5961,5.6501,3.6268,475.1087,0.5965,4.8292,2.384,2.4452,34.94,4577.1411,5.3851,45.5018,18.2063,27.2955,0.2936,38.4644,0.3183,1.2669,0,1.2669,0.9183,120.3032,0.1784,1.4723,0.6463,0.826,20.8806,2735.3586,3.4833,33.0052,14.6394,18.3657,82.25,33.464,0.923,11.8006,9.4059,0.5973,5.0118,5.4159,20.3159,0,0.1035,0.5725,5.3908,0,0.0149,0.0901,1.2785,0,3.1993,3.1911,10.2327,0,2.2279,1.3954,6.2462,0.0135,2.6206,1.076,4.8292,0.5166,26.1492,10.2394,45.5018,5.7886,0.3329,0.3966,1.6787,0,0.8788,0.2326,1.4723,0.3521,17.1047,5.6651,33.0052,5.1906,1.0428,1.719,8.1289,0,0.1722,0.7314,5.3908,0,0.0212,0.112,1.2785,0,1.7089,2.3003,8.6393,0,1.8948,1.2428,5.8253,0.0135,1.9514,0.7543,4.0304,0.5166,20.3035,8.348,41.2248,5.7886,0.359,0.4399,1.6787,0,0.8525,0.2597,1.3678,0.3521,14.5939,5.4433,29.5284,5.1906,0.3869
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1208,632.81,39.75,27.3611,0.6672,10.297,6.0683,0.8568,7.3867,1218.8043,2.8875,12.7414,1.8643,10.8771,0,0,0,0,0,0,0.004,0.6534,0.0328,0.3891,0,0.3891,0.0563,9.294,0.2222,1.4576,0,1.4576,2.097,346.0063,0.4142,3.1723,1.1963,1.976,1.8166,299.737,0.2965,2.59,1.055,1.535,22.6387,3735.3879,2.9881,27.4432,14.2866,13.1565,0.0659,10.8708,0.1039,0.4639,0,0.4639,0.5761,95.0577,0.0938,0.8838,0.4354,0.4483,13.7732,2272.5774,1.5977,17.6653,9.2964,8.369,94.25,37.666,0.8348,14.3372,8.3818,0.8229,4.0304,3.8219,12.7414,0,0.0143,0.1225,1.573,0,0.0442,0.1191,0.7998,0,0.4009,0.8804,4.6284,0,1.8811,0.5365,3.1723,0.556,1.7126,0.3831,2.59,0.4537,19.8647,4.5757,28.4354,6.0915,0.0635,0.104,0.6897,0,0.6137,0.1118,0.9054,0.321,12.8476,2.4774,22.3775,6.1021,1.4666,2.0514,12.0981,0,0.0252,0.1621,1.573,0,0.075,0.1485,0.7998,0,0.6641,1.0824,4.6284,0,1.7162,0.5611,3.1423,0.556,1.6331,0.4215,2.5745,0.4537,17.7457,4.4473,28.4354,6.0915,0.0616,0.1044,0.6897,0,0.6424,0.1161,0.9054,0.321,12.1406,2.7823,22.3775,6.1021,0.4243
