Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	68a73bc7-7a30-48d5-b62f-4d9c6620292d	TAMM	TAMM	PathAnnotationObject	Polygon	1031	691.36	45.25	26.261	0.8245	10.4131	5.6484	0.8396	4.9887	912.933	1.2886	8.0682	2.515	5.5532	17.2504	3156.8218	2.586	24.5933	8.7143	15.879	0	0	0	0	0	0	5.0329	921.0169	2.094	10.3936	1.4134	8.9802	1.8285	334.6207	1.5517	4.6978	0	4.6978	1.0485	191.8831	0.3524	1.8845	0.3033	1.5812	7.5966	1390.173	1.8735	12.5006	2.5572	9.9433	0.28	51.2393	0.242	1.0502	0	1.0502	0.353	64.5967	0.1511	1.0998	0.1695	0.9303	31.1847	5706.8096	5.0102	41.5861	16.2815	25.3047	108.5	38.5363	0.9181	14.2575	10.1187	0.7104	2.4214	2.433	8.0682	0	11.487	6.0755	24.5933	0	0.0429	0.2445	2.5823	0	4.9197	2.4602	11.7812	0.8713	1.0554	1.2953	4.6978	0	0.9217	0.3952	2.2237	0.2029	7.5377	3.265	21.6963	1.9961	0.1577	0.2092	1.0502	0	0.4124	0.2025	1.2332	0.1695	23.6746	8.9273	41.5861	6.311	0.5643	0.8776	3.2818	0	7.3182	4.1613	18.4198	0	0.074	0.3176	2.5823	0	4.8379	2.6953	11.7812	0.8713	0.4962	0.6399	2.8011	0	0.83	0.3996	2.2237	0.2029	7.4951	3.9828	21.6963	1.9961	0.0692	0.1207	0.7208	0	0.4554	0.2233	1.2332	0.1699	18.2423	6.9898	36.0888	6.311	0.4107	11.3011	105.7728	185.3076	94.0542	72.3669	21.464	0	33.8221	6	30.6264	35.6772	40.4331	11.3057	276.1699	393.528
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	eeb13473-abf4-4c59-91fa-644f0f041dd9	Glioma	Glioma	PathAnnotationObject	Polygon	389.54	693.24	61.25	36.7292	0.5705	11.3403	8.8862	0.6657	5.5544	1377.4844	1.7602	11.207	2.3839	8.8231	0	0	0	0	0	0	0.0016	0.3906	0.0216	0.3362	0	0.3362	0.0042	1.0479	0.0665	1.0479	0	1.0479	1.064	263.869	0.3346	2.1589	0.4636	1.6952	1.387	343.9691	0.343	2.8897	0.6982	2.1915	20.5504	5096.5049	4.3874	36.0938	11.9617	24.1322	0.0319	7.8992	0.1079	0.9189	0	0.9189	0.5057	125.4136	0.1044	0.9208	0.3336	0.5872	10.8962	2702.2583	1.932	17.0765	7.832	9.2445	136.75	42.8704	0.935	14.3089	12.1196	0.5003	3.233	2.6598	11.207	0	0.0048	0.0512	0.7718	0	0.0218	0.0788	0.8274	0	0.1285	0.4152	2.7113	0	1.1719	0.4307	2.7844	0.3458	1.3743	0.5793	3.4795	0.3428	18.555	6.9302	40.0862	5.3518	0.0505	0.1339	0.9417	0	0.5447	0.2294	1.3548	0.2329	11.1672	2.5425	19.5376	6.1358	1.2946	1.4599	5.0041	0	0.0088	0.0691	0.7718	0	0.0387	0.102	0.8274	0	0.2323	0.5379	2.7113	0	1.262	0.4791	2.7844	0.3458	1.3637	0.72	3.4795	0.3428	16.8887	8.129	40.0862	5.3518	0.066	0.1507	0.9417	0	0.5774	0.2921	1.3548	0.2329	11.3934	2.9415	19.5376	6.1358	0.4504	0	130.7694	455.9337	136.5395	99.0822	89.9607	88.1018	30.7864	4	17.506	14.6869	30.2032	10.447	114.823	155.354
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	9b74b7be-a805-4633-b014-e5ad2f0f88a4	Glioma	Glioma	PathAnnotationObject	Polygon	1257.7	690	38.25	22.8733	0.9187	8.025	6.3598	0.5996	4.0578	633.0146	1.0557	6.8531	1.393	5.4602	0	0	0	0	0	0	0.082	12.7886	0.3097	2.2597	0	2.2597	0.0346	5.4012	0.1916	1.898	0	1.898	0.6977	108.8428	0.5745	2.8702	0.0417	2.8285	1.4619	228.0611	0.29	2.331	0.6356	1.6955	24.6026	3837.9998	4.9933	35.9779	9.0824	26.8955	0.0418	6.5252	0.0783	0.4777	0	0.4777	0.753	117.4686	0.2345	1.521	0.3803	1.1407	14.5429	2268.6982	2.9349	21.2203	8.7648	12.4555	92.25	35.5669	0.9164	12.4289	9.2645	0.6823	1.9459	2.0249	6.8531	0	0.4184	0.9824	5.9995	0	0.1493	0.3072	2.2597	0	0.1513	0.482	4.4689	0	0.7903	0.5164	2.8702	0.0417	1.2278	0.3822	2.331	0.3942	18.176	7.5754	35.9779	5.0083	0.0391	0.0822	0.5302	0	0.7233	0.2428	1.521	0.3479	14.0687	3.2825	22.2809	6.4247	0.4207	0.8359	3.6958	0	0.7205	1.2028	5.9995	0	0.1979	0.2966	1.5905	0	0.2356	0.5979	4.4689	0	0.8572	0.4598	2.6509	0.1022	1.0587	0.3506	2.0484	0.3942	13.5347	5.4259	29.047	5.0083	0.0371	0.0851	0.5302	0	0.7018	0.247	1.4663	0.3479	13.7262	3.4787	22.2809	6.4247	0.4096	0	172.5181	412.3233	89.4342	43.6037	8.6673	43.7507	22.8587	6	18.9839	18.8818	30.7035	8.6623	126.3045	212.304
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	f443762a-7544-4d85-bda1-aec822b99d22	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	562.18	689.05	10	12.619	0.7892	4.5454	3.0799	0.7713	2.1642	97.388	0.7513	3.675	0.5881	3.0869	0.1718	7.7324	0.6786	3.8883	0	3.8883	0.0086	0.387	0.0305	0.1424	0	0.1424	1.7042	76.6895	1.4278	5.0308	0	5.0308	11.7207	527.4335	1.9803	14.5753	6.476	8.0994	2.0731	93.2917	0.3162	2.6212	1.4156	1.2056	10.4069	468.3107	2.2792	17.6178	7.748	9.8699	0	0	0	0	0	0	0.4816	21.672	0.1294	0.9463	0.3394	0.6068	16.0619	722.7875	3.6398	28.1392	11.5368	16.6025	45.75	25.2001	0.9053	9.0833	6.1282	0.7429	0.8072	1.0867	3.8793	0	1.7122	2.6123	13.2879	0	0.1247	0.2618	1.489	0	3.9112	3.3702	14.9872	0	6.1818	4.4254	14.5753	0	1.3435	0.59	2.6212	0.1138	8.4461	4.0507	26.3917	1.4678	0.0155	0.0496	0.4261	0	0.4412	0.1826	1.233	0.0879	16.1576	6.6062	34.3372	2.8858	0.3678	0.7688	3.8793	0	2.2109	2.8069	13.2879	0	0.1623	0.2911	1.489	0	4.6257	3.5085	14.9872	0	4.3886	3.3877	13.9604	0	1.1073	0.4471	2.2987	0.1138	7.8113	4.2945	26.3917	1.4678	0.0205	0.0563	0.4261	0	0.4281	0.1954	1.233	0.0879	16.1886	7.3242	34.3372	2.8858	0.2226	7.8845	72.5012	283.5098	32.1215	114.5977	40.219	58.2746	0	5	27.9653	32.1211	40.2134	7.8856	348.0865	597.1291
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	40a21b25-efcd-41cf-a60a-b0dbc7092964	Glioma	Glioma	PathAnnotationObject	Polygon	1275.6	693.88	69.5	36.0407	0.6724	15.5972	6.1272	0.9231	4.1331	1157.2612	0.9626	7.2251	1.7614	5.4637	0	0	0	0	0	0	0.0015	0.4278	0.0121	0.1648	0	0.1648	0	0	0	0	0	0	0.6081	170.2713	0.24	1.6655	0.1332	1.5323	1.3637	381.8247	0.2753	2.0123	0.6338	1.3785	24.8658	6962.4355	3.9274	35.9014	13.2905	22.6109	0.0775	21.6995	0.1569	1.2985	0	1.2985	0.6145	172.073	0.1966	1.1235	0.3313	0.7922	12.0671	3378.7993	2.0829	17.6195	6.7761	10.8434	150	48.0403	0.8168	19.8004	10.4227	0.8389	2.1664	2.0721	7.2251	0	0.0684	0.282	2.2149	0	0.0686	0.1753	1.5253	0	0.0246	0.1515	1.9697	0	0.751	0.3335	2.4622	0.0776	1.2596	0.3642	2.5967	0.3286	20.1523	7.3664	38.9488	6.3651	0.083	0.1707	1.2985	0	0.7297	0.23	1.3023	0.2566	12.8151	3.0478	22.2239	5.8741	0.4616	0.9723	5.3401	0	0.1277	0.3757	2.2149	0	0.1267	0.2237	1.5253	0	0.0459	0.2048	1.9697	0	0.8748	0.3533	2.4622	0.0776	1.1693	0.4059	2.5967	0.3286	16.0663	7.2124	38.9488	6.3651	0.0877	0.1819	1.072	0	0.8294	0.2094	1.3023	0.2566	13.4634	3.5635	22.2239	5.8741	0.4631	0.01	186.3852	429.7031	87.4826	25.6699	10.743	61.9087	27.1051	7	22.8246	25.676	31.6305	10.7447	173.724	409.8261
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	bc4ddc3f-8d8d-496a-9bfe-0b33daa8467f	Glioma	Glioma	PathAnnotationObject	Polygon	1322.4	692.4	85.75	35.1886	0.8702	11.8967	9.825	0.3877	6.116	2134.4731	2.6724	18.0929	2.5451	15.5479	0	0	0	0	0	0	0.005	1.7618	0.0483	0.6505	0	0.6505	0	0	0	0	0	0	1.4435	503.7862	0.5837	4.4581	0.31	4.1481	1.8196	635.055	0.4485	3.3527	0.8687	2.484	33.4432	11671.6729	6.2587	50.7189	19.0338	31.685	0.0285	9.9404	0.0862	0.708	0	0.708	1.0563	368.6327	0.2782	1.8911	0.6524	1.2387	16.7232	5836.3911	4.8605	38.1443	10.1023	28.042	180.25	48.6674	0.9563	16.4563	14.2484	0.3454	3.285	3.4139	18.0929	0	0.2403	1.0784	12.2994	0	0.0656	0.2085	1.8417	0	0.1468	0.6951	6.9605	0	1.436	0.7665	4.4581	0	1.4203	0.5734	3.3527	0.1676	26.4044	10.6866	50.7189	5.5059	0.0859	0.1965	1.4125	0	1.0801	0.3429	2.1618	0.3764	15.8813	5.3479	38.1443	5.7291	0.629	1.1432	5.8058	0	0.4658	1.4668	12.2994	0	0.1224	0.2748	1.8417	0	0.2846	0.9478	6.9605	0	1.4289	0.9057	4.4369	0	1.0457	0.3985	2.8385	0.1676	19.8009	9.7242	49.7913	5.5059	0.1397	0.2488	1.4125	0	1.1025	0.3931	2.1618	0.3764	15.0915	5.6614	38.1309	5.7291	0.4727	0.01	230.8108	476.5052	110.9805	21.4592	33.5908	48.6763	25.4514	6	30.0579	23.7267	48.6767	15.8154	331.2692	679.0351
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	66adffe9-3cae-4709-b4c6-ef686658f94f	Glioma	Glioma	PathAnnotationObject	Polygon	342.71	693.88	99.75	36.4102	0.9455	12.1157	10.4884	0.4656	4.7892	1925.266	1.2229	8.4797	1.9533	6.5264	0	0	0	0	0	0	0.0004	0.1531	0.0063	0.1216	0	0.1216	0.1245	50.0641	0.753	9.2555	0	9.2555	1.3724	551.7026	0.4857	4.1098	0.5429	3.5669	1.178	473.5425	0.2296	1.6927	0.4212	1.2715	22.8418	9182.4141	3.11	29.461	13.0456	16.4154	0.0888	35.6776	0.1836	1.2152	0	1.2152	0.3201	128.6838	0.1046	0.9091	0.1942	0.7149	10.097	4058.9871	1.158	15.0698	5.8875	9.1823	193.75	49.9677	0.9752	16.3799	14.8492	0.3695	2.6301	2.4477	8.4797	0	0.0396	0.4032	7.665	0	0.0334	0.1113	0.9779	0	0.6967	1.7972	11.8613	0	1.252	0.5119	4.1098	0.1902	1.0217	0.3328	1.6927	0.0791	17.9095	6.3654	29.461	4.1724	0.0952	0.1714	1.2152	0	0.3651	0.1391	0.9091	0.1397	9.8328	1.8825	15.4432	4.2487	0.303	0.6214	2.9257	0	0.0823	0.5786	7.665	0	0.069	0.1526	0.9779	0	1.3134	2.3182	11.8613	0	1.1221	0.5083	3.1188	0.1902	0.8533	0.3446	1.6631	0.0791	12.5938	4.388	25.7606	4.1724	0.1022	0.1572	0.8295	0	0.4136	0.1546	0.9005	0.1397	9.548	2.4024	15.4432	4.2487	0.512	0	95.447	503.1989	99.7144	103.9657	76.9015	63.9239	16.4119	7	32.4757	20.2834	57.7551	16.3699	377.7422	844.1444
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	621b48ea-0758-4d00-8ce8-8ae5cd819fa3	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	1147	692.74	46.25	24.5726	0.9625	8.4483	7	0.5102	4.7321	880.1617	1.0407	7.0373	2.1297	4.9077	0.0229	4.2551	0.163	1.926	0	1.926	0.006	1.1184	0.0416	0.4608	0	0.4608	0.0998	18.5645	0.3441	2.4141	0	2.4141	24.6759	4589.7095	5.1488	34.6579	8.0514	26.6065	5.2688	980.0004	1.8747	7.7596	0.6185	7.1411	13.5927	2528.2505	2.4867	18.1893	4.5125	13.6768	0	0	0	0	0	0	0.5938	110.4529	0.1838	1.299	0.2446	1.0544	15.802	2939.1704	4.1061	30.5916	8.16	22.4316	103	36.4865	0.9723	12.1024	11	0.2427	2.3642	2.3233	7.0373	0	1.1443	2.9169	17.5997	0	0.0675	0.197	1.2405	0	1.9414	3.492	17.5839	0	16.0944	9.8296	34.6579	1.1248	3.6854	2.1239	7.7596	0.2754	13.1667	4.2082	22.7258	2.3926	0.0155	0.0547	0.5271	0	0.728	0.338	1.7761	0.201	17.3358	6.9005	35.1112	4.105	0.4154	0.721	3.0419	0	2.0673	3.6912	17.5997	0	0.1181	0.2525	1.2405	0	3.4571	4.1311	17.5839	0	9.0318	6.6118	25.7225	1.1248	2.3823	1.254	5.7927	0.2754	12.8161	5.1952	22.7258	2.3926	0.0283	0.0714	0.5271	0	0.8384	0.3921	1.7761	0.201	18.5981	8.341	35.1112	4.105	0.441	16.7902	86.1087	301.6538	46.6669	78.1394	80.8583	8.6318	0	9	23.7639	23.9053	39.6544	8.6358	176.1424	377.9701
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	0bf32539-50ac-476b-b88d-ea3832587d64	Astrocyte	Astrocyte	PathAnnotationObject	Polygon	1301.6	696.15	82.25	39.7334	0.6547	13.9073	9.1802	0.7784	2.9444	974.586	0.8683	6.2779	1.0363	5.2415	0.0079	2.6256	0.0959	1.4291	0	1.4291	0.0082	2.7192	0.0439	0.4187	0	0.4187	0.0001	0.0319	0.0014	0.0248	0	0.0248	1.0339	342.2061	0.3176	2.3353	0.1516	2.1838	1.0444	345.6997	0.2082	1.6825	0.1713	1.5112	14.8944	4930.0562	1.7017	20.2518	10.4376	9.8142	0.0676	22.3914	0.1502	0.9106	0	0.9106	1.3147	435.1602	0.1682	1.9164	1.0762	0.8402	12.7755	4228.6802	1.8792	18.7981	9.3695	9.4286	169.25	51.3431	0.8068	18.461	13.3349	0.7606	1.6559	1.4803	6.2779	0	0.5118	2.0183	16.5449	0	0.0279	0.1092	1.2295	0	0.117	0.6028	5.5182	0	0.9731	0.4886	3.3847	0	1.0155	0.2194	1.7477	0.1713	13.5023	2.4599	20.2518	6.897	0.0689	0.1562	1.1671	0	1.3413	0.1886	1.9164	0.8398	13.1399	2.513	21.3418	8.4052	0.4268	0.6822	2.7652	0	0.9924	2.7363	16.5449	0	0.0467	0.1441	1.2295	0	0.2286	0.8279	5.5182	0	0.9151	0.6033	3.3847	0	0.9878	0.2265	1.7477	0.3724	12.1743	2.3356	17.2501	6.897	0.07	0.162	1.1671	0	1.3666	0.2032	1.8016	0.8398	13.4876	2.9563	21.3418	8.4052	0.4863	21.4494	209.6555	455.2915	95.9586	0	23.4098	59.4139	9.3036	4	16.9758	16.4618	25.676	9.3038	120.8163	147.2416
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	6f0deffc-729a-4233-a39e-2b3a8873759b	Glioma	Glioma	PathAnnotationObject	Polygon	361.45	695.57	59.5	29.486	0.86	10.7022	7.8524	0.6956	3.0776	738.621	0.9987	5.9186	0.6803	5.2383	0	0	0	0	0	0	0.0522	12.5394	0.1586	1.2445	0	1.2445	1.0368	248.8334	1.8329	7.7437	0	7.7437	1.9991	479.787	0.528	3.6476	1.0637	2.5839	1.198	287.5229	0.2982	1.9469	0.4439	1.503	21.6877	5205.0488	2.5851	27.6956	14.2158	13.4798	0.0876	21.0223	0.1301	0.6084	0	0.6084	0.4933	118.3838	0.1015	0.7039	0.2953	0.4086	12.9505	3108.1096	2.6068	19.8216	8.5711	11.2505	127.25	42.4389	0.8878	15.0933	11.7481	0.6136	1.5943	1.5996	5.9186	0	0.0058	0.0627	0.9188	0	0.1081	0.2207	1.6538	0	3.0212	3.9783	16.8351	0	2.0116	0.6228	5.0151	0.4977	1.4059	0.5128	3.2608	0.3303	20.8486	5.4137	35.8039	5.3396	0.0682	0.1176	0.6422	0	0.5821	0.1662	1.1278	0.2953	14.3866	3.3895	24.1792	5.757	0.2952	0.5541	2.7986	0	0.0109	0.0857	0.9188	0	0.1571	0.2536	1.6538	0	4.7593	4.5063	16.8351	0	2.0224	0.696	5.0151	0.4977	1.5881	0.5873	3.2608	0.3303	20.1136	6.9327	35.8039	5.3396	0.0513	0.1028	0.6422	0	0.66	0.1727	1.1278	0.352	15.6445	3.4983	24.1792	5.757	0.4705	0	107.1328	484.3084	112.2322	97.5151	86.875	69.1408	26.1231	4	20.075	15.5854	38.6116	10.5175	164.5088	320.7022
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	d38070c9-a0dc-4691-8957-cf2848aabbba	Glioma	Glioma	PathAnnotationObject	Polygon	568.62	695.41	68.5	29.8941	0.9632	10.1368	8.9307	0.365	7.1788	1966.9926	2.1597	14.3678	2.922	11.4458	0	0	0	0	0	0	0.0158	4.3333	0.0877	0.9527	0	0.9527	0.2322	63.6302	0.8963	6.5973	0	6.5973	2.2939	628.5297	1.0651	9.8611	0.8626	8.9985	1.7559	481.1075	0.4961	3.052	0.6483	2.4038	30.2656	8292.7871	6.7305	41.7965	12.2388	29.5578	0.0413	11.3026	0.1382	0.9999	0	0.9999	0.5589	153.1376	0.1473	1.1329	0.3449	0.7881	15.6216	4280.3076	3.5353	28.6416	9.1501	19.4915	137.75	42.0882	0.9772	13.8525	12.4922	0.36	3.8966	3.6821	14.3678	0	0.0392	0.2709	3.6635	0	0.139	0.3358	2.5605	0	0.6932	1.3969	7.4692	0	2.052	1.2469	12.6391	0.4166	1.4114	0.6339	3.052	0.147	23.0155	10.1898	41.7965	3.4729	0.0645	0.1399	0.9999	0	0.5695	0.1794	1.2241	0.1885	14.7968	4.6087	33.8866	4.7891	0.65	1.0629	4.694	0	0.0779	0.3784	3.6635	0	0.2609	0.4325	2.5605	0	1.1493	1.6353	7.4692	0	1.8128	1.364	12.6391	0.4166	1.0707	0.5683	2.7447	0.147	15.8439	7.6357	37.7624	3.4729	0.0875	0.1381	0.7282	0	0.58	0.2061	1.2241	0.1885	13.981	5.3498	33.8866	4.7891	0.4892	0	76.809	277.6873	35.0022	116.7635	43.9299	64.8905	7.8845	5	25.8676	23.9145	41.9895	7.8856	267.8087	472.1945
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	bfcad771-c80b-42e5-9c6f-b789674c410f	TAMM	TAMM	PathAnnotationObject	Polygon	1156.8	691.87	11	12.1912	0.9301	4.4124	3.3614	0.7111	2.2024	99.1101	0.5633	3.2683	0.9881	2.2802	10.4468	470.1059	3.2177	18.2578	5.4767	12.7811	0.0045	0.2016	0.03	0.2016	0	0.2016	3.8503	173.2614	2.1082	8.6147	0.3444	8.2703	1.2019	54.0859	0.9041	2.9778	0	2.9778	0.9872	44.4239	0.2529	1.4882	0.3619	1.1263	8.703	391.6344	1.3047	12.1776	6.8416	5.336	0.0274	1.2326	0.0419	0.1982	0	0.1982	0.6764	30.4386	0.1156	0.9462	0.4718	0.4744	22.889	1030.0042	2.577	26.9055	17.546	9.3595	38.5	22.9761	0.9165	8.5174	6.2178	0.6901	0.7918	1.0238	3.2683	0	9.0291	3.8482	18.2578	0.6954	0.1086	0.253	1.3202	0	5.3216	3.8257	16.5617	0.0359	0.9836	0.8266	4.6211	0	0.9691	0.2872	1.5927	0.313	7.948	1.8091	12.2125	3.461	0.0395	0.0648	0.4155	0	0.6518	0.1515	0.9882	0.3464	19.5043	5.9869	30.265	6.6131	0.2301	0.4763	2.3223	0	8.4645	3.9449	18.2223	0.6954	0.1501	0.2886	1.3202	0	5.9075	4.1898	16.5617	0.0359	0.8966	0.7809	4.6211	0	0.9618	0.3005	1.5927	0.313	7.6474	1.8971	12.2125	3.461	0.0443	0.0715	0.4155	0	0.642	0.1631	0.9882	0.3464	18.1564	6.4186	30.265	6.6131	0.2657	13.6803	91.3861	310.6751	51.8707	84.5877	71.8495	0	8.9461	6	13.1259	12.4851	20.9986	5.6863	71.2176	167.3438
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5f302ab4-8a7f-469a-9a22-b4ba5fffde84	Glioma	Glioma	PathAnnotationObject	Polygon	791.83	695.67	32	22.2379	0.8132	8.2079	5.4514	0.7247	2.0714	277.5628	0.8819	5.3723	0.117	5.2553	0	0.0048	0.0004	0.0048	0	0.0048	0.2977	39.8956	0.5256	2.2441	0	2.2441	0.0862	11.5472	0.3108	1.9863	0	1.9863	1.2904	172.9097	0.4286	2.6275	0.34	2.2875	1.2326	165.1652	0.2516	1.9023	0.2922	1.6101	24.0115	3217.542	6.1306	39.3604	8.6782	30.6822	0.1322	17.7101	0.3241	1.7981	0	1.7981	0.5278	70.7267	0.1242	0.9493	0.3229	0.6264	14.8024	1983.5167	2.0237	19.472	9.7792	9.6928	96.5	36.1016	0.9304	12.7631	9.7844	0.6176	0.7579	1.0932	5.3723	0	0.0402	0.182	2.1903	0	0.3236	0.4441	2.2441	0	0.1437	0.3894	2.1964	0	1.34	0.5937	3.2912	0.2045	1.0352	0.4157	2.4357	0.0419	19.496	9.9483	45.9541	3.11	0.1748	0.4033	3.3024	0	0.5125	0.143	1.106	0.2336	12.8572	3.2054	19.472	4.7587	0.0784	0.2355	1.8249	0	0.0609	0.2215	2.1903	0	0.3369	0.3959	1.5861	0	0.1735	0.4218	2.1964	0	1.3656	0.6625	3.2912	0.2045	0.9331	0.4463	2.4357	0.0419	17.1598	10.7205	45.9541	3.11	0.1969	0.4376	3.3024	0	0.5046	0.1515	1.106	0.2336	11.8509	3.2432	18.6916	4.7587	0.3286	0	95.4786	54.3885	109.7843	44.346	28.8468	25.859	25.6722	4	26.7536	25.765	35.2218	20.2624	315.1467	451.2555
